x-axis,1
second,Volt
-1.809000E+00,+42.054E-03
-1.808000E+00,+41.677E-03
-1.807000E+00,+39.290E-03
-1.806000E+00,+38.411E-03
-1.805000E+00,+38.411E-03
-1.804000E+00,+40.421E-03
-1.803000E+00,+40.421E-03
-1.802000E+00,+39.290E-03
-1.801000E+00,+37.406E-03
-1.800000E+00,+40.421E-03
-1.799000E+00,+40.044E-03
-1.798000E+00,+40.421E-03
-1.797000E+00,+38.411E-03
-1.796000E+00,+40.421E-03
-1.795000E+00,+42.180E-03
-1.794000E+00,+38.411E-03
-1.793000E+00,+40.421E-03
-1.792000E+00,+42.431E-03
-1.791000E+00,+41.300E-03
-1.790000E+00,+40.421E-03
-1.789000E+00,+41.803E-03
-1.788000E+00,+40.421E-03
-1.787000E+00,+40.421E-03
-1.786000E+00,+38.913E-03
-1.785000E+00,+42.180E-03
-1.784000E+00,+38.662E-03
-1.783000E+00,+41.049E-03
-1.782000E+00,+39.290E-03
-1.781000E+00,+39.793E-03
-1.780000E+00,+38.536E-03
-1.779000E+00,+42.054E-03
-1.778000E+00,+40.421E-03
-1.777000E+00,+52.230E-03
-1.776000E+00,+39.793E-03
-1.775000E+00,+40.170E-03
-1.774000E+00,+40.672E-03
-1.773000E+00,+39.039E-03
-1.772000E+00,+39.416E-03
-1.771000E+00,+40.421E-03
-1.770000E+00,+40.546E-03
-1.769000E+00,+40.421E-03
-1.768000E+00,+40.421E-03
-1.767000E+00,+40.421E-03
-1.766000E+00,+37.783E-03
-1.765000E+00,+38.662E-03
-1.764000E+00,+39.165E-03
-1.763000E+00,+41.049E-03
-1.762000E+00,+39.416E-03
-1.761000E+00,+38.913E-03
-1.760000E+00,+38.662E-03
-1.759000E+00,+40.421E-03
-1.758000E+00,+38.411E-03
-1.757000E+00,+40.421E-03
-1.756000E+00,+40.421E-03
-1.755000E+00,+42.054E-03
-1.754000E+00,+40.044E-03
-1.753000E+00,+39.667E-03
-1.752000E+00,+40.546E-03
-1.751000E+00,+40.421E-03
-1.750000E+00,+38.411E-03
-1.749000E+00,+42.054E-03
-1.748000E+00,+41.049E-03
-1.747000E+00,+39.416E-03
-1.746000E+00,+38.411E-03
-1.745000E+00,+42.180E-03
-1.744000E+00,+40.421E-03
-1.743000E+00,+39.667E-03
-1.742000E+00,+41.426E-03
-1.741000E+00,+38.788E-03
-1.740000E+00,+38.411E-03
-1.739000E+00,+41.803E-03
-1.738000E+00,+40.421E-03
-1.737000E+00,+39.416E-03
-1.736000E+00,+40.421E-03
-1.735000E+00,+40.421E-03
-1.734000E+00,+40.672E-03
-1.733000E+00,+39.039E-03
-1.732000E+00,+39.416E-03
-1.731000E+00,+38.411E-03
-1.730000E+00,+42.180E-03
-1.729000E+00,+40.421E-03
-1.728000E+00,+39.667E-03
-1.727000E+00,+37.280E-03
-1.726000E+00,+37.406E-03
-1.725000E+00,+38.536E-03
-1.724000E+00,+40.421E-03
-1.723000E+00,+40.421E-03
-1.722000E+00,+40.421E-03
-1.721000E+00,+39.793E-03
-1.720000E+00,+36.778E-03
-1.719000E+00,+40.421E-03
-1.718000E+00,+39.667E-03
-1.717000E+00,+39.416E-03
-1.716000E+00,+38.411E-03
-1.715000E+00,+42.054E-03
-1.714000E+00,+40.421E-03
-1.713000E+00,+40.421E-03
-1.712000E+00,+38.411E-03
-1.711000E+00,+38.411E-03
-1.710000E+00,+38.411E-03
-1.709000E+00,+40.421E-03
-1.708000E+00,+40.421E-03
-1.707000E+00,+40.421E-03
-1.706000E+00,+40.421E-03
-1.705000E+00,+40.546E-03
-1.704000E+00,+40.044E-03
-1.703000E+00,+37.657E-03
-1.702000E+00,+38.411E-03
-1.701000E+00,+40.421E-03
-1.700000E+00,+40.421E-03
-1.699000E+00,+42.054E-03
-1.698000E+00,+39.667E-03
-1.697000E+00,+38.411E-03
-1.696000E+00,+41.803E-03
-1.695000E+00,+42.180E-03
-1.694000E+00,+40.044E-03
-1.693000E+00,+41.049E-03
-1.692000E+00,+38.411E-03
-1.691000E+00,+38.913E-03
-1.690000E+00,+38.160E-03
-1.689000E+00,+35.144E-03
-1.688000E+00,+37.657E-03
-1.687000E+00,-114.730E-03
-1.686000E+00,+261.526E-03
-1.685000E+00,+248.838E-03
-1.684000E+00,-80.057E-03
-1.683000E+00,-40.358E-03
-1.682000E+00,+70.697E-03
-1.681000E+00,+15.421E-03
-1.680000E+00,-121.388E-03
-1.679000E+00,+63.788E-03
-1.678000E+00,+37.657E-03
-1.677000E+00,-55.559E-03
-1.676000E+00,+2.104E-03
-1.675000E+00,+158.888E-03
-1.674000E+00,+1.476E-03
-1.673000E+00,-56.313E-03
-1.672000E+00,+87.029E-03
-1.671000E+00,+98.587E-03
-1.670000E+00,-99.529E-03
-1.669000E+00,+78.109E-03
-1.668000E+00,+94.190E-03
-1.667000E+00,-31.690E-03
-1.666000E+00,-11.966E-03
-1.665000E+00,+147.205E-03
-1.664000E+00,+84.265E-03
-1.663000E+00,-77.418E-03
-1.662000E+00,+61.149E-03
-1.661000E+00,+122.205E-03
-1.660000E+00,+8.260E-03
-1.659000E+00,+12.657E-03
-1.658000E+00,+115.295E-03
-1.657000E+00,+41.049E-03
-1.656000E+00,-52.041E-03
-1.655000E+00,+102.858E-03
-1.654000E+00,+67.054E-03
-1.653000E+00,-49.026E-03
-1.652000E+00,-12.092E-03
-1.651000E+00,+122.330E-03
-1.650000E+00,+33.009E-03
-1.649000E+00,-52.670E-03
-1.648000E+00,+50.722E-03
-1.647000E+00,+106.753E-03
-1.646000E+00,-50.785E-03
-1.645000E+00,+32.129E-03
-1.644000E+00,+115.421E-03
-1.643000E+00,+31.250E-03
-1.642000E+00,-16.112E-03
-1.641000E+00,+97.205E-03
-1.640000E+00,+10.773E-03
-1.639000E+00,-55.559E-03
-1.638000E+00,+13.913E-03
-1.637000E+00,+92.682E-03
-1.636000E+00,-6.313E-03
-1.635000E+00,-43.499E-03
-1.634000E+00,+104.114E-03
-1.633000E+00,+52.607E-03
-1.632000E+00,-58.951E-03
-1.631000E+00,+51.225E-03
-1.630000E+00,+90.421E-03
-1.629000E+00,-6.564E-03
-1.628000E+00,+25.220E-03
-1.627000E+00,+79.742E-03
-1.626000E+00,+45.069E-03
-1.625000E+00,-40.107E-03
-1.624000E+00,+41.426E-03
-1.623000E+00,+81.250E-03
-1.622000E+00,+5.747E-03
-1.621000E+00,-7.318E-03
-1.620000E+00,+69.818E-03
-1.619000E+00,+7.129E-03
-1.618000E+00,-43.876E-03
-1.617000E+00,+29.491E-03
-1.616000E+00,+77.984E-03
-1.615000E+00,-42.494E-03
-1.614000E+00,+38.034E-03
-1.613000E+00,+78.486E-03
-1.612000E+00,-911E-06
-1.611000E+00,-6.062E-03
-1.610000E+00,+52.984E-03
-1.609000E+00,+80.371E-03
-1.608000E+00,-10.207E-03
-1.607000E+00,+27.607E-03
-1.606000E+00,+82.632E-03
-1.605000E+00,-20.886E-03
-1.604000E+00,-8.700E-03
-1.603000E+00,+69.692E-03
-1.602000E+00,+46.577E-03
-1.601000E+00,-19.127E-03
-1.600000E+00,+61.778E-03
-1.599000E+00,+81.627E-03
-1.598000E+00,+9.139E-03
-1.597000E+00,-20.634E-03
-1.596000E+00,+72.582E-03
-1.595000E+00,+63.034E-03
-1.594000E+00,-20.886E-03
-1.593000E+00,+20.069E-03
-1.592000E+00,+54.994E-03
-1.591000E+00,+5.245E-03
-1.590000E+00,+974E-06
-1.589000E+00,+64.667E-03
-1.588000E+00,+48.461E-03
-1.587000E+00,-19.881E-03
-1.586000E+00,+57.758E-03
-1.585000E+00,+70.948E-03
-1.584000E+00,+471E-06
-1.583000E+00,+13.411E-03
-1.582000E+00,+52.732E-03
-1.581000E+00,+41.426E-03
-1.580000E+00,-13.348E-03
-1.579000E+00,+55.496E-03
-1.578000E+00,+51.853E-03
-1.577000E+00,-4.428E-03
-1.576000E+00,+14.416E-03
-1.575000E+00,+63.285E-03
-1.574000E+00,-2.167E-03
-1.573000E+00,-11.715E-03
-1.572000E+00,+54.617E-03
-1.571000E+00,+46.325E-03
-1.570000E+00,-7.946E-03
-1.569000E+00,+47.079E-03
-1.568000E+00,+52.481E-03
-1.567000E+00,+13.034E-03
-1.566000E+00,-157E-06
-1.565000E+00,+48.964E-03
-1.564000E+00,+45.320E-03
-1.563000E+00,-283E-06
-1.562000E+00,+12.657E-03
-1.561000E+00,+60.396E-03
-1.560000E+00,+94E-06
-1.559000E+00,-4.303E-03
-1.558000E+00,+54.366E-03
-1.557000E+00,+29.366E-03
-1.556000E+00,+13.034E-03
-1.555000E+00,+32.129E-03
-1.554000E+00,+50.220E-03
-1.553000E+00,+7.632E-03
-1.552000E+00,+20.572E-03
-1.551000E+00,+54.491E-03
-1.550000E+00,+45.320E-03
-1.549000E+00,+3.486E-03
-1.548000E+00,+34.265E-03
-1.547000E+00,+35.898E-03
-1.546000E+00,+3.235E-03
-1.545000E+00,+13.034E-03
-1.544000E+00,+52.732E-03
-1.543000E+00,+26.351E-03
-1.542000E+00,+4.240E-03
-1.541000E+00,+35.773E-03
-1.540000E+00,+49.466E-03
-1.539000E+00,+1.853E-03
-1.538000E+00,+29.491E-03
-1.537000E+00,+44.818E-03
-1.536000E+00,+12.029E-03
-1.535000E+00,+8.260E-03
-1.534000E+00,+40.546E-03
-1.533000E+00,+43.687E-03
-1.532000E+00,+4.240E-03
-1.531000E+00,+35.521E-03
-1.530000E+00,+46.954E-03
-1.529000E+00,+12.908E-03
-1.528000E+00,+5.622E-03
-1.527000E+00,+33.134E-03
-1.526000E+00,+31.627E-03
-1.525000E+00,+6.501E-03
-1.524000E+00,+18.059E-03
-1.523000E+00,+47.707E-03
-1.522000E+00,+13.913E-03
-1.521000E+00,+21.954E-03
-1.520000E+00,+43.687E-03
-1.519000E+00,+37.657E-03
-1.518000E+00,+11.526E-03
-1.517000E+00,+34.265E-03
-1.516000E+00,+39.541E-03
-1.515000E+00,+19.315E-03
-1.514000E+00,+27.356E-03
-1.513000E+00,+36.275E-03
-1.512000E+00,+26.602E-03
-1.511000E+00,+2.984E-03
-1.510000E+00,+38.662E-03
-1.509000E+00,+30.245E-03
-1.508000E+00,+12.908E-03
-1.507000E+00,+25.848E-03
-1.506000E+00,+44.441E-03
-1.505000E+00,+15.546E-03
-1.504000E+00,+10.773E-03
-1.503000E+00,+32.883E-03
-1.502000E+00,+36.778E-03
-1.501000E+00,+10.270E-03
-1.500000E+00,+29.240E-03
-1.499000E+00,+40.672E-03
-1.498000E+00,+24.340E-03
-1.497000E+00,+16.928E-03
-1.496000E+00,+36.401E-03
-1.495000E+00,+27.356E-03
-1.494000E+00,+9.265E-03
-1.493000E+00,+23.587E-03
-1.492000E+00,+38.662E-03
-1.491000E+00,+21.074E-03
-1.490000E+00,+12.029E-03
-1.489000E+00,+36.652E-03
-1.488000E+00,+24.969E-03
-1.487000E+00,+20.069E-03
-1.486000E+00,+24.089E-03
-1.485000E+00,+38.034E-03
-1.484000E+00,+20.446E-03
-1.483000E+00,+26.225E-03
-1.482000E+00,+38.160E-03
-1.481000E+00,+28.486E-03
-1.480000E+00,+12.531E-03
-1.479000E+00,+31.376E-03
-1.478000E+00,+35.019E-03
-1.477000E+00,+15.295E-03
-1.476000E+00,+19.943E-03
-1.475000E+00,+34.014E-03
-1.474000E+00,+22.707E-03
-1.473000E+00,+18.938E-03
-1.472000E+00,+36.024E-03
-1.471000E+00,+30.999E-03
-1.470000E+00,+16.300E-03
-1.469000E+00,+25.220E-03
-1.468000E+00,+37.657E-03
-1.467000E+00,+24.969E-03
-1.466000E+00,+18.310E-03
-1.465000E+00,+34.391E-03
-1.464000E+00,+32.883E-03
-1.463000E+00,+18.310E-03
-1.462000E+00,+27.984E-03
-1.461000E+00,+35.773E-03
-1.460000E+00,+16.300E-03
-1.459000E+00,+16.552E-03
-1.458000E+00,+33.009E-03
-1.457000E+00,+31.627E-03
-1.456000E+00,+18.310E-03
-1.455000E+00,+30.622E-03
-1.454000E+00,+30.873E-03
-1.453000E+00,+24.969E-03
-1.452000E+00,+21.954E-03
-1.451000E+00,+32.883E-03
-1.450000E+00,+27.607E-03
-1.449000E+00,+19.818E-03
-1.448000E+00,+30.873E-03
-1.447000E+00,+35.396E-03
-1.446000E+00,+25.597E-03
-1.445000E+00,+24.592E-03
-1.444000E+00,+32.004E-03
-1.443000E+00,+27.607E-03
-1.442000E+00,+20.320E-03
-1.441000E+00,+30.873E-03
-1.440000E+00,+33.763E-03
-1.439000E+00,+19.315E-03
-1.438000E+00,+25.597E-03
-1.437000E+00,+29.240E-03
-1.436000E+00,+22.707E-03
-1.435000E+00,+20.697E-03
-1.434000E+00,+29.491E-03
-1.433000E+00,+28.989E-03
-1.432000E+00,+21.451E-03
-1.431000E+00,+23.838E-03
-1.430000E+00,+36.024E-03
-1.429000E+00,+22.205E-03
-1.428000E+00,+20.948E-03
-1.427000E+00,+27.984E-03
-1.426000E+00,+24.215E-03
-1.425000E+00,+18.436E-03
-1.424000E+00,+27.230E-03
-1.423000E+00,+30.999E-03
-1.422000E+00,+22.330E-03
-1.421000E+00,+22.959E-03
-1.420000E+00,+30.371E-03
-1.419000E+00,+30.622E-03
-1.418000E+00,+22.330E-03
-1.417000E+00,+27.984E-03
-1.416000E+00,+32.381E-03
-1.415000E+00,+18.562E-03
-1.414000E+00,+20.572E-03
-1.413000E+00,+30.245E-03
-1.412000E+00,+24.466E-03
-1.411000E+00,+20.320E-03
-1.410000E+00,+30.496E-03
-1.409000E+00,+31.753E-03
-1.408000E+00,+24.340E-03
-1.407000E+00,+25.094E-03
-1.406000E+00,+34.768E-03
-1.405000E+00,+29.742E-03
-1.404000E+00,+20.572E-03
-1.403000E+00,+28.235E-03
-1.402000E+00,+27.607E-03
-1.401000E+00,+23.210E-03
-1.400000E+00,+24.592E-03
-1.399000E+00,+31.753E-03
-1.398000E+00,+26.351E-03
-1.397000E+00,+25.094E-03
-1.396000E+00,+27.356E-03
-1.395000E+00,+29.742E-03
-1.394000E+00,+24.843E-03
-1.393000E+00,+26.979E-03
-1.392000E+00,+30.371E-03
-1.391000E+00,+22.330E-03
-1.390000E+00,+26.351E-03
-1.389000E+00,+27.984E-03
-1.388000E+00,+27.607E-03
-1.387000E+00,+22.330E-03
-1.386000E+00,+26.351E-03
-1.385000E+00,+30.119E-03
-1.384000E+00,+24.843E-03
-1.383000E+00,+23.587E-03
-1.382000E+00,+27.984E-03
-1.381000E+00,+25.220E-03
-1.380000E+00,+24.592E-03
-1.379000E+00,+27.732E-03
-1.378000E+00,+30.371E-03
-1.377000E+00,+26.476E-03
-1.376000E+00,+23.838E-03
-1.375000E+00,+29.994E-03
-1.374000E+00,+26.602E-03
-1.373000E+00,+24.340E-03
-1.372000E+00,+28.109E-03
-1.371000E+00,+27.230E-03
-1.370000E+00,+24.340E-03
-1.369000E+00,+25.974E-03
-1.368000E+00,+29.617E-03
-1.367000E+00,+26.476E-03
-1.366000E+00,+24.843E-03
-1.365000E+00,+28.361E-03
-1.364000E+00,+27.984E-03
-1.363000E+00,+26.351E-03
-1.362000E+00,+23.964E-03
-1.361000E+00,+26.853E-03
-1.360000E+00,+24.089E-03
-1.359000E+00,+23.964E-03
-1.358000E+00,+26.979E-03
-1.357000E+00,+27.356E-03
-1.356000E+00,+24.843E-03
-1.355000E+00,+26.351E-03
-1.354000E+00,+26.351E-03
-1.353000E+00,+25.597E-03
-1.352000E+00,+25.220E-03
-1.351000E+00,+26.853E-03
-1.350000E+00,+28.109E-03
-1.349000E+00,+24.843E-03
-1.348000E+00,+26.351E-03
-1.347000E+00,+27.230E-03
-1.346000E+00,+24.340E-03
-1.345000E+00,+24.592E-03
-1.344000E+00,+29.742E-03
-1.343000E+00,+26.351E-03
-1.342000E+00,+25.220E-03
-1.341000E+00,+27.356E-03
-1.340000E+00,+27.984E-03
-1.339000E+00,+24.843E-03
-1.338000E+00,+23.587E-03
-1.337000E+00,+27.104E-03
-1.336000E+00,+27.732E-03
-1.335000E+00,+24.340E-03
-1.334000E+00,+25.974E-03
-1.333000E+00,+28.361E-03
-1.332000E+00,+25.345E-03
-1.331000E+00,+26.853E-03
-1.330000E+00,+28.109E-03
-1.329000E+00,+24.843E-03
-1.328000E+00,+26.979E-03
-1.327000E+00,+26.099E-03
-1.326000E+00,+27.732E-03
-1.325000E+00,+26.351E-03
-1.324000E+00,+25.974E-03
-1.323000E+00,+30.371E-03
-1.322000E+00,+27.356E-03
-1.321000E+00,+26.351E-03
-1.320000E+00,+28.109E-03
-1.319000E+00,+26.853E-03
-1.318000E+00,+26.351E-03
-1.317000E+00,+25.094E-03
-1.316000E+00,+27.732E-03
-1.315000E+00,+28.109E-03
-1.314000E+00,+24.340E-03
-1.313000E+00,+27.607E-03
-1.312000E+00,+27.356E-03
-1.311000E+00,+26.351E-03
-1.310000E+00,+26.351E-03
-1.309000E+00,+22.833E-03
-1.308000E+00,+27.607E-03
-1.307000E+00,+25.974E-03
-1.306000E+00,+26.853E-03
-1.305000E+00,+26.099E-03
-1.304000E+00,+26.351E-03
-1.303000E+00,+26.979E-03
-1.302000E+00,+28.109E-03
-1.301000E+00,+26.351E-03
-1.300000E+00,+26.351E-03
-1.299000E+00,+26.351E-03
-1.298000E+00,+26.979E-03
-1.297000E+00,+26.351E-03
-1.296000E+00,+26.853E-03
-1.295000E+00,+25.974E-03
-1.294000E+00,+26.351E-03
-1.293000E+00,+26.979E-03
-1.292000E+00,+25.345E-03
-1.291000E+00,+26.351E-03
-1.290000E+00,+22.582E-03
-1.289000E+00,+27.984E-03
-1.288000E+00,+26.351E-03
-1.287000E+00,+24.340E-03
-1.286000E+00,+26.351E-03
-1.285000E+00,+29.994E-03
-1.284000E+00,+26.602E-03
-1.283000E+00,+25.597E-03
-1.282000E+00,+33.637E-03
-1.281000E+00,+27.732E-03
-1.280000E+00,+26.602E-03
-1.279000E+00,+27.732E-03
-1.278000E+00,+27.607E-03
-1.277000E+00,+26.476E-03
-1.276000E+00,+25.345E-03
-1.275000E+00,+26.099E-03
-1.274000E+00,+28.612E-03
-1.273000E+00,+27.607E-03
-1.272000E+00,+27.356E-03
-1.271000E+00,+27.732E-03
-1.270000E+00,+24.340E-03
-1.269000E+00,+25.974E-03
-1.268000E+00,+27.607E-03
-1.267000E+00,+25.345E-03
-1.266000E+00,+23.712E-03
-1.265000E+00,+28.361E-03
-1.264000E+00,+26.351E-03
-1.263000E+00,+24.340E-03
-1.262000E+00,+21.074E-03
-1.261000E+00,+26.351E-03
-1.260000E+00,+26.351E-03
-1.259000E+00,+26.351E-03
-1.258000E+00,+26.351E-03
-1.257000E+00,+26.351E-03
-1.256000E+00,+25.220E-03
-1.255000E+00,+26.476E-03
-1.254000E+00,+26.351E-03
-1.253000E+00,+24.340E-03
-1.252000E+00,+28.361E-03
-1.251000E+00,+28.361E-03
-1.250000E+00,+26.099E-03
-1.249000E+00,+27.732E-03
-1.248000E+00,+23.587E-03
-1.247000E+00,+24.340E-03
-1.246000E+00,+26.853E-03
-1.245000E+00,+24.340E-03
-1.244000E+00,+28.612E-03
-1.243000E+00,+26.351E-03
-1.242000E+00,+26.351E-03
-1.241000E+00,+28.361E-03
-1.240000E+00,+26.099E-03
-1.239000E+00,+26.602E-03
-1.238000E+00,+25.597E-03
-1.237000E+00,+27.356E-03
-1.236000E+00,+26.351E-03
-1.235000E+00,+24.340E-03
-1.234000E+00,+24.592E-03
-1.233000E+00,+27.607E-03
-1.232000E+00,+27.356E-03
-1.231000E+00,+25.345E-03
-1.230000E+00,+26.476E-03
-1.229000E+00,+26.351E-03
-1.228000E+00,+26.979E-03
-1.227000E+00,+27.230E-03
-1.226000E+00,+24.843E-03
-1.225000E+00,+26.351E-03
-1.224000E+00,+25.974E-03
-1.223000E+00,+26.979E-03
-1.222000E+00,+26.351E-03
-1.221000E+00,+26.351E-03
-1.220000E+00,+24.592E-03
-1.219000E+00,+27.984E-03
-1.218000E+00,+26.351E-03
-1.217000E+00,+26.099E-03
-1.216000E+00,+26.853E-03
-1.215000E+00,+28.109E-03
-1.214000E+00,+26.351E-03
-1.213000E+00,+28.361E-03
-1.212000E+00,+27.356E-03
-1.211000E+00,+24.340E-03
-1.210000E+00,+26.351E-03
-1.209000E+00,+26.351E-03
-1.208000E+00,+26.979E-03
-1.207000E+00,+26.351E-03
-1.206000E+00,+27.732E-03
-1.205000E+00,+28.361E-03
-1.204000E+00,+23.335E-03
-1.203000E+00,+24.340E-03
-1.202000E+00,+28.361E-03
-1.201000E+00,+25.722E-03
-1.200000E+00,+24.466E-03
-1.199000E+00,+27.984E-03
-1.198000E+00,+24.969E-03
-1.197000E+00,+25.345E-03
-1.196000E+00,+25.345E-03
-1.195000E+00,+28.109E-03
-1.194000E+00,+26.351E-03
-1.193000E+00,+26.979E-03
-1.192000E+00,+25.345E-03
-1.191000E+00,+24.843E-03
-1.190000E+00,+26.351E-03
-1.189000E+00,+29.491E-03
-1.188000E+00,+26.351E-03
-1.187000E+00,+26.351E-03
-1.186000E+00,+23.335E-03
-1.185000E+00,+26.351E-03
-1.184000E+00,+28.612E-03
-1.183000E+00,+24.340E-03
-1.182000E+00,+27.230E-03
-1.181000E+00,+27.732E-03
-1.180000E+00,+26.099E-03
-1.179000E+00,+27.984E-03
