     10	0.340	0.0005
     20	0.340	0.0005
     40	0.338	0.0005
     80	0.338	0.0005
    160	0.334	0.0010
    320	0.334	0.0010
    640	0.334	0.0010
   1000	0.332	0.0010
   2000	0.332	0.0010
   4000	0.328	0.0010
   8000	0.292	0.0010
  16000	0.292	0.0010
  32000	0.225	0.0010
  64000	0.140	0.0010
 128000	0.077	0.0010
 256000	0.043	0.0010
 512000	0.025	0.0010
1000000	0.015	0.0010
2000000	0.010	0.0010
