Record Length,2.500000e+03,,   0.078000000000,  -4.60000,
Sample Interval,4.000000e-05,,   0.078040000000,  -4.60000,
Trigger Point,-1.950000000000e+03,,   0.078080000000,  -4.60000,
,,,   0.078120000000,  -4.60000,
,,,   0.078160000000,  -4.60000,
,,,   0.078200000000,  -4.60000,
Source,CH2,,   0.078240000000,  -4.60000,
Vertical Units,V,,   0.078280000000,  -4.60000,
Vertical Scale,5.000000e+00,,   0.078320000000,  -4.60000,
Vertical Offset,-7.200000e+00,,   0.078360000000,  -4.60000,
Horizontal Units,s,,   0.078400000000,  -4.60000,
Horizontal Scale,1.000000e-02,,   0.078440000000,  -4.40000,
Pt Fmt,Y,,   0.078480000000,  -4.60000,
Yzero,0.000000e+00,,   0.078520000000,  -4.40000,
Probe Atten,1.000000e+01,,   0.078560000000,  -4.60000,
Model Number,TDS1012B,,   0.078600000000,  -4.40000,
Serial Number,C063623,,   0.078640000000,  -4.60000,
Firmware Version,FV:v22.01,,   0.078680000000,  -4.60000,
,,,0.078720000000,  -4.40000,
,,,0.078760000000,  -4.40000,
,,,0.078800000000,  -4.60000,
,,,0.078840000000,  -4.40000,
,,,0.078880000000,  -4.40000,
,,,0.078920000000,  -4.40000,
,,,0.078960000000,  -4.40000,
,,,0.079000000000,  -4.40000,
,,,0.079040000000,  -4.40000,
,,,0.079080000000,  -4.40000,
,,,0.079120000000,  -4.40000,
,,,0.079160000000,  -4.60000,
,,,0.079200000000,  -4.60000,
,,,0.079240000000,  -4.40000,
,,,0.079280000000,  -4.40000,
,,,0.079320000000,  -4.40000,
,,,0.079360000000,  -4.40000,
,,,0.079400000000,  -4.40000,
,,,0.079440000000,  -4.40000,
,,,0.079480000000,  -4.40000,
,,,0.079520000000,  -4.40000,
,,,0.079560000000,  -4.40000,
,,,0.079600000000,  -4.40000,
,,,0.079640000000,  -4.40000,
,,,0.079680000000,  -4.40000,
,,,0.079720000000,  -4.40000,
,,,0.079760000000,  -4.40000,
,,,0.079800000000,  -4.40000,
,,,0.079840000000,  -4.40000,
,,,0.079880000000,  -4.40000,
,,,0.079920000000,  -4.40000,
,,,0.079960000000,  -4.40000,
,,,0.080000000000,  -4.40000,
,,,0.080040000000,  -4.40000,
,,,0.080080000000,  -4.40000,
,,,0.080120000000,  -4.40000,
,,,0.080160000000,  -4.40000,
,,,0.080200000000,  -4.40000,
,,,0.080240000000,  -4.40000,
,,,0.080280000000,  -4.40000,
,,,0.080320000000,  -4.40000,
,,,0.080360000000,  -4.40000,
,,,0.080400000000,  -4.40000,
,,,0.080440000000,  -4.40000,
,,,0.080480000000,  -4.40000,
,,,0.080520000000,  -4.40000,
,,,0.080560000000,  -4.60000,
,,,0.080600000000,  -4.40000,
,,,0.080640000000,  -4.60000,
,,,0.080680000000,  -4.40000,
,,,0.080720000000,  -4.40000,
,,,0.080760000000,  -4.60000,
,,,0.080800000000,  -4.60000,
,,,0.080840000000,  -4.60000,
,,,0.080880000000,  -4.60000,
,,,0.080920000000,  -4.60000,
,,,0.080960000000,  -4.60000,
,,,0.081000000000,  -4.60000,
,,,0.081040000000,  -4.60000,
,,,0.081080000000,  -4.60000,
,,,0.081120000000,  -4.60000,
,,,0.081160000000,  -4.60000,
,,,0.081200000000,  -4.60000,
,,,0.081240000000,  -4.60000,
,,,0.081280000000,  -4.60000,
,,,0.081320000000,  -4.60000,
,,,0.081360000000,  -4.60000,
,,,0.081400000000,  -4.60000,
,,,0.081440000000,  -4.60000,
,,,0.081480000000,  -4.60000,
,,,0.081520000000,  -4.60000,
,,,0.081560000000,  -4.60000,
,,,0.081600000000,  -4.60000,
,,,0.081640000000,  -4.60000,
,,,0.081680000000,  -4.60000,
,,,0.081720000000,  -4.60000,
,,,0.081760000000,  -4.60000,
,,,0.081800000000,  -4.60000,
,,,0.081840000000,  -4.60000,
,,,0.081880000000,  -4.60000,
,,,0.081920000000,  -4.60000,
,,,0.081960000000,  -4.60000,
,,,0.082000000000,  -4.60000,
,,,0.082040000000,  -4.60000,
,,,0.082080000000,  -4.60000,
,,,0.082120000000,  -4.60000,
,,,0.082160000000,  -4.60000,
,,,0.082200000000,  -4.60000,
,,,0.082240000000,  -4.60000,
,,,0.082280000000,  -4.60000,
,,,0.082320000000,  -4.60000,
,,,0.082360000000,  -4.60000,
,,,0.082400000000,  -4.60000,
,,,0.082440000000,  -4.60000,
,,,0.082480000000,  -4.60000,
,,,0.082520000000,  -4.60000,
,,,0.082560000000,  -4.60000,
,,,0.082600000000,  -4.60000,
,,,0.082640000000,  -4.60000,
,,,0.082680000000,  -4.60000,
,,,0.082720000000,  -4.60000,
,,,0.082760000000,  -4.60000,
,,,0.082800000000,  -4.80000,
,,,0.082840000000,  -4.60000,
,,,0.082880000000,  -4.60000,
,,,0.082920000000,  -4.60000,
,,,0.082960000000,  -4.60000,
,,,0.083000000000,  -4.80000,
,,,0.083040000000,  -4.80000,
,,,0.083080000000,  -4.80000,
,,,0.083120000000,  -4.80000,
,,,0.083160000000,  -4.80000,
,,,0.083200000000,  -4.80000,
,,,0.083240000000,  -4.80000,
,,,0.083280000000,  -4.80000,
,,,0.083320000000,  -4.80000,
,,,0.083360000000,  -4.80000,
,,,0.083400000000,  -4.80000,
,,,0.083440000000,  -4.80000,
,,,0.083480000000,  -4.80000,
,,,0.083520000000,  -4.80000,
,,,0.083560000000,  -4.80000,
,,,0.083600000000,  -4.80000,
,,,0.083640000000,  -4.80000,
,,,0.083680000000,  -4.80000,
,,,0.083720000000,  -4.80000,
,,,0.083760000000,  -4.80000,
